,portfolio_value
2011-04-01,0.9998421604701215
2011-04-04,1.0031518520084604
2011-04-05,1.0028818983152106
2011-04-06,1.003410030900108
2011-04-07,1.0024679958560685
2011-04-08,0.9989191416844893
2011-04-11,0.9980855460416705
2011-04-12,0.9946637750609744
2011-04-13,0.9945459277173624
2011-04-14,0.9952430419555133
2011-04-15,0.9981314207074496
2011-04-18,0.9950347725159383
2011-04-19,0.9941097155784056
2011-04-20,1.0002135136935661
2011-04-21,1.0036429089001668
2011-04-25,1.0039001370625997
2011-04-26,1.0054823141130969
2011-04-27,1.008013973985849
2011-04-28,1.0112075640307734
2011-04-29,1.0126931930687353
2011-05-02,1.0099023219750103
2011-05-03,1.0078877222418963
2011-05-04,1.0034300102083635
2011-05-05,0.999947586353105
2011-05-06,0.9984588896836646
2011-05-09,1.00223748604398
2011-05-10,1.0063599503578828
2011-05-11,1.0039291116199422
2011-05-12,1.0038427667451588
2011-05-13,1.00058487035153
2011-05-16,0.9948554746866454
2011-05-17,0.9925149940203122
2011-05-18,0.9961600955531542
2011-05-19,0.9996318116437547
2011-05-20,0.9998143007711593
2011-05-23,0.9939668344502746
2011-05-24,0.9902922834184973
2011-05-25,0.993586934029455
2011-05-26,0.9961541820324207
2011-05-27,0.9977892823185917
2011-05-31,1.00689765924978
2011-06-01,1.0026461387121661
2011-06-02,0.9956943284575699
2011-06-03,0.9942502070308901
2011-06-06,0.9905223934928916
2011-06-07,0.9922380996703599
2011-06-08,0.9916609102385939
2011-06-09,0.9906856669340284
2011-06-10,0.9906825499945652
2011-06-13,0.985250685479557
2011-06-14,0.9872855367045344
2011-06-15,0.9854289530947782
2011-06-16,0.982736009891393
2011-06-17,0.9839206212933326
2011-06-20,0.9852703402876084
2011-06-21,0.9907214333917485
2011-06-22,0.9929456720579529
2011-06-23,0.9912620477325712
2011-06-24,0.9907784824569814
2011-06-27,0.990145065896373
2011-06-28,0.9955218240893386
2011-06-29,0.9998843096245152
2011-06-30,1.0039558123132455
2011-07-01,1.0113395816233477
2011-07-05,1.018114179060936
2011-07-06,1.01891732791687
2011-07-07,1.0210877109491698
2011-07-08,1.0219443080701651
2011-07-11,1.016465973912453
2011-07-12,1.01155712466236
2011-07-13,1.0140172129250349
2011-07-14,1.0120318105648503
2011-07-15,1.01152278922204
2011-07-18,1.0099713751241834
2011-07-19,1.0145710460497745
2011-07-20,1.017578446213214
