date,net_beta_dollar
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,475181.04685274384
2011-04-01,473912.21482234227
2011-04-04,452430.4687358958
2011-04-05,467714.39131058566
2011-04-06,436964.3687704194
2011-04-07,435571.53043763025
2011-04-08,420876.56877065136
2011-04-11,433100.78401688905
2011-04-12,404763.0124174544
2011-04-13,407377.55051795125
2011-04-14,419583.2870913667
2011-04-15,392252.01575916854
2011-04-18,387208.44452763745
2011-04-19,382225.97921667306
2011-04-20,341534.8579631675
2011-04-21,317047.9864003663
2011-04-25,310205.5766463259
2011-04-26,299659.20807415305
2011-04-27,290917.64566501556
2011-04-28,296279.8276188235
2011-04-29,301024.05159599776
2011-05-02,309107.88185995456
2011-05-03,308728.8663330937
2011-05-04,291188.39321237407
2011-05-05,310221.03743532696
2011-05-06,300723.5926876931
2011-05-09,295323.8448046928
2011-05-10,301879.2182262817
2011-05-11,312036.5815282173
2011-05-12,307558.8014497204
2011-05-13,279208.6454222795
2011-05-16,272425.49470775086
2011-05-17,303248.4407093066
2011-05-18,300100.91554995277
2011-05-19,327732.56693318987
2011-05-20,320598.55878761713
2011-05-23,323782.87758604565
2011-05-24,313916.27665594337
2011-05-25,320313.67289613734
2011-05-26,343410.55064631125
2011-05-27,366775.484755829
2011-05-31,350865.04756422725
2011-06-01,388805.78834602865
2011-06-02,400710.40023430693
2011-06-03,359607.161874186
2011-06-06,395214.2576453055
2011-06-07,401478.731496986
2011-06-08,393544.7854374057
2011-06-09,401372.52615116
2011-06-10,400730.81860476057
2011-06-13,371126.20145594596
2011-06-14,392189.24812540633
2011-06-15,387976.78676296095
2011-06-16,380796.98657351057
2011-06-17,367160.3356944197
2011-06-20,374843.92297049565
2011-06-21,388881.61078824115
2011-06-22,376998.6298327306
2011-06-23,382661.80668612814
2011-06-24,369385.6759093461
2011-06-27,388972.2130253548
2011-06-28,395374.3142631955
2011-06-29,401025.981413611
2011-06-30,173585.07273337978
2011-07-01,154575.16562165786
2011-07-05,147089.11819041555
2011-07-06,153506.75315884943
2011-07-07,142315.74434729794
2011-07-08,114947.61530270905
2011-07-11,108123.37572193821
2011-07-12,134432.38595579308
2011-07-13,135241.87422511936
2011-07-14,142040.38711630157
2011-07-15,164492.0860450887
2011-07-18,160016.88241891318
2011-07-19,162582.88820470613
2011-07-20,194040.41226469446
2011-07-21,192359.88873545488
2011-07-22,198895.60550244234
2011-07-25,188933.4529064881
2011-07-26,184226.10047464725
2011-07-27,172969.56299968844
2011-07-28,171121.2812161995
2011-07-29,231754.92155922018
2011-08-01,198692.79930535913
2011-08-02,154660.13593791542
2011-08-03,199838.5604346348
2011-08-04,134937.68973502656
2011-08-05,149567.44404652645
2011-08-08,116316.33767591277
2011-08-09,128917.57847053115
2011-08-10,189611.1248765334
2011-08-11,225443.82804853108
2011-08-12,226315.1944644224
2011-08-15,254759.22073850036
2011-08-16,279716.5773366069
2011-08-17,305724.6550732055
2011-08-18,270849.48590400314
2011-08-19,324644.96041585004
2011-08-22,290685.2424753314
2011-08-23,309382.66614442354
2011-08-24,307113.708429351
2011-08-25,291156.975566105
2011-08-26,291707.95074106206
2011-08-29,306426.100297321
2011-08-30,326669.1811617075
2011-08-31,326707.52953948616
2011-09-01,321016.3607797711
2011-09-02,302470.2835702916
2011-09-06,284120.75965646876
2011-09-07,311797.65790151875
2011-09-08,326254.1054798006
2011-09-09,328872.88937981776
2011-09-12,317255.9307299893
2011-09-13,350438.8409921543
2011-09-14,360300.77744009916
2011-09-15,357561.18765641726
2011-09-16,354862.829919592
2011-09-19,339436.4151437462
2011-09-20,332677.10151750734
2011-09-21,317921.8123706961
2011-09-22,263156.58812464646
2011-09-23,284264.0581627928
2011-09-26,288913.2945014845
2011-09-27,303868.9672450165
2011-09-28,289235.6068097069
2011-09-29,263821.7814254584
2011-09-30,-57044.886152400635
2011-10-03,-75180.32846616756
2011-10-04,-71290.44757557544
2011-10-05,-83108.9288152887
2011-10-06,-94306.16912039625
2011-10-07,-88533.35113824974
2011-10-10,-89273.43751241942
2011-10-11,-83698.60549284308
2011-10-12,-41635.877768595936
2011-10-13,-34771.19810368959
2011-10-14,-21755.335431222804
2011-10-17,-676.9333342835307
2011-10-18,5876.343958788784
2011-10-19,-917.3968761346769
2011-10-20,-4555.041835523443
2011-10-21,9655.238841081504
2011-10-24,2331.4828130453825
2011-10-25,-4052.0370130452793
2011-10-26,8225.027087270515
2011-10-27,14851.129165908322
2011-10-28,-24077.63574795588
2011-10-31,-51596.087378371274
2011-11-01,-12775.704529280309
2011-11-02,-28335.133888492826
2011-11-03,-34666.46740057878
2011-11-04,-33494.40755307884
2011-11-07,-39123.34047003067
2011-11-08,-29571.312424529344
2011-11-09,-38889.56352959201
2011-11-10,-4801.659553983482
2011-11-11,6241.846761072287
2011-11-14,9208.28391944361
2011-11-15,2963.309195238864
2011-11-16,-2771.6017474546097
2011-11-17,-11250.495343232527
2011-11-18,-16985.936851573642
2011-11-21,-27995.34677302651
2011-11-22,-44115.26335289003
2011-11-23,-43847.59858428431
2011-11-25,-55945.00448703556
2011-11-28,-49452.33384430315
2011-11-29,-67659.13233033661
2011-11-30,-53163.82731463062
2011-12-01,7956.271956766024
2011-12-02,29365.51036276575
2011-12-05,39532.30790959112
2011-12-06,57723.10877770209
2011-12-07,67807.29643719946
2011-12-08,43856.6195678995
2011-12-09,64679.97879847884
2011-12-12,39384.55949794082
2011-12-13,5839.468855194747
2011-12-14,-18890.72638041759
2011-12-15,-17223.985616357997
2011-12-16,-13998.586611839244
2011-12-19,-4650.5502756291535
2011-12-20,18196.286283896537
2011-12-21,43614.95237922389
2011-12-22,53274.76931749121
2011-12-23,59364.69385601557
2011-12-27,58991.80451345141
2011-12-28,53307.579479843844
2011-12-29,67974.99519692198
2011-12-30,139886.3691048366
2012-01-03,165541.90369646368
2012-01-04,150315.57034420408
2012-01-05,138611.09413487022
2012-01-06,134392.7823481711
2012-01-09,139489.4762759325
2012-01-10,153183.72384770587
2012-01-11,134996.21817118605
2012-01-12,130570.47430028953
2012-01-13,133065.4147277798
2012-01-17,148075.3587899427
2012-01-18,151636.23121397104
2012-01-19,129859.04224504507
2012-01-20,136257.15971506806
2012-01-23,140836.82660496538
2012-01-24,134141.66427760758
2012-01-25,119150.95978586725
2012-01-26,100047.18272656086
2012-01-27,92839.39260908589
2012-01-30,89675.51259411685
2012-01-31,93194.51149030006
2012-02-01,76275.98264012788
2012-02-02,56732.99080845504
2012-02-03,72908.39302454446
2012-02-06,70719.8656583468
2012-02-07,80098.75630514626
2012-02-08,94152.36616288009
2012-02-09,106650.05695617106
2012-02-10,121636.70622042613
2012-02-13,135523.7628779395
2012-02-14,159133.64422266162
2012-02-15,156033.41410464304
2012-02-16,176256.35523105226
2012-02-17,196848.6799477695
2012-02-21,193308.77524245088
2012-02-22,192866.29249082436
2012-02-23,181567.36787157063
2012-02-24,184424.7480787395
2012-02-27,191946.9230855254
2012-02-28,201690.21110212826
2012-02-29,194829.5453851011
2012-03-01,198845.4086743507
2012-03-02,182659.7766419719
2012-03-05,192726.34961563698
2012-03-06,191606.76573471166
2012-03-07,215910.81122324918
2012-03-08,212853.55058645457
2012-03-09,222256.14752148604
2012-03-12,199217.82636396587
2012-03-13,233806.5085083465
2012-03-14,235991.49708352704
2012-03-15,239392.79653987265
2012-03-16,240211.30279896664
2012-03-19,250022.49811598496
2012-03-20,234467.8937998563
2012-03-21,223841.06077065575
2012-03-22,204700.97071959823
2012-03-23,235720.3724518472
2012-03-26,218719.50231806794
2012-03-27,203695.369992255
2012-03-28,186475.63577314024
2012-03-29,185331.80485911085
2012-03-30,-572606.7461218878
2012-04-02,-570119.1957195303
2012-04-03,-579399.5596926087
2012-04-04,-543429.7521016318
2012-04-05,-536854.7558005508
2012-04-09,-516238.4787786973
2012-04-10,-520828.4018186233
2012-04-11,-529315.9708549294
2012-04-12,-517245.47704877006
2012-04-13,-500465.3869308424
2012-04-16,-501524.65416989615
2012-04-17,-519055.05803010915
2012-04-18,-543620.5233849378
2012-04-19,-570675.3880057053
2012-04-20,-563874.1809091121
2012-04-23,-577111.7875884443
2012-04-24,-568335.3203726069
2012-04-25,-567367.9736053476
2012-04-26,-547117.2376611216
2012-04-27,-550292.4609431496
2012-04-30,-585016.9710706635
2012-05-01,-545309.949586563
2012-05-02,-558307.5304775615
2012-05-03,-550015.2216028161
2012-05-04,-516992.559207123
2012-05-07,-502348.50418381905
2012-05-08,-518341.1138737558
2012-05-09,-527216.2722709391
2012-05-10,-517415.5319425869
2012-05-11,-533697.2081969685
2012-05-14,-606114.1682276527
2012-05-15,-577327.6634683067
2012-05-16,-559928.5437784947
2012-05-17,-553208.8811376351
2012-05-18,-545393.838025967
2012-05-21,-584721.3002344614
2012-05-22,-593508.4647509502
2012-05-23,-591892.4605037298
2012-05-24,-605738.2072203137
2012-05-25,-606263.6251284315
2012-05-29,-580807.7316356447
2012-05-30,-571026.9422711184
2012-05-31,-519126.3989151324
2012-06-01,-520930.4005514721
2012-06-04,-474149.53539322864
2012-06-05,-486375.03688306175
2012-06-06,-488158.8372751456
2012-06-07,-471193.45226302
2012-06-08,-479952.9366434667
2012-06-11,-484465.77488092834
2012-06-12,-476243.6788521339
2012-06-13,-482709.5576534829
2012-06-14,-476674.2780256659
2012-06-15,-468622.96300566196
2012-06-18,-482764.4491673941
2012-06-19,-476410.26979877474
2012-06-20,-479328.27513570734
2012-06-21,-435871.40772490227
2012-06-22,-411405.39061374846
2012-06-25,-400595.7895452508
2012-06-26,-406387.03591226786
2012-06-27,-419731.1160148415
2012-06-28,-408253.8034543297
2012-06-29,-256349.95262262807
2012-07-02,-257217.7068695915
2012-07-03,-240641.55398319685
2012-07-05,-218645.70765063656
2012-07-06,-218260.45875408524
2012-07-09,-243856.29482902423
2012-07-10,-291355.31783061405
2012-07-11,-255512.63384143636
2012-07-12,-264664.19505590503
2012-07-13,-276858.692296803
2012-07-16,-293426.6830266926
2012-07-17,-291473.64629709814
2012-07-18,-299812.13323880266
2012-07-19,-300677.4181353091
2012-07-20,-285282.1245306489
2012-07-23,-281909.057386248
2012-07-24,-297351.25183077494
2012-07-25,-285812.4093205255
2012-07-26,-291552.8713518024
2012-07-27,-295111.6612180505
2012-07-30,-288005.2828036422
2012-07-31,-290513.64328519604
2012-08-01,-278437.8301581723
2012-08-02,-285392.3721332534
2012-08-03,-273440.74887566164
2012-08-06,-257745.96041377727
2012-08-07,-240538.92369187693
2012-08-08,-238328.18927982682
2012-08-09,-238765.06931593432
2012-08-10,-238798.34061466623
2012-08-13,-241836.550191788
2012-08-14,-237608.19435812428
2012-08-15,-236020.5107412981
2012-08-16,-244358.5041535329
2012-08-17,-245241.49348033615
2012-08-20,-248593.19864482712
2012-08-21,-248076.4717512075
2012-08-22,-181100.2210016764
2012-08-23,-198695.35066421016
2012-08-24,-182402.82362292788
2012-08-27,-180097.32776301482
2012-08-28,-183500.02496890584
2012-08-29,-185491.74875278596
2012-08-30,-184331.024817724
2012-08-31,-191625.64240265405
2012-09-04,-198934.7455093516
2012-09-05,-179195.92838763213
2012-09-06,-182741.9598726813
2012-09-07,-175252.1426797359
2012-09-10,-170435.1623146925
2012-09-11,-165331.0390059601
2012-09-12,-172247.8636025181
2012-09-13,-171560.61354121636
2012-09-14,-172804.7603675744
2012-09-17,-184271.77844853117
2012-09-18,-188410.67032581125
2012-09-19,-188191.09658066835
2012-09-20,-184220.99676214973
2012-09-21,-176178.56705229403
2012-09-24,-175636.0854075523
2012-09-25,-176888.68441506033
2012-09-26,-176461.10337496165
2012-09-27,-168646.93588394462
2012-09-28,-285104.8984050541
2012-10-01,-294540.64579254424
2012-10-02,-293360.9684512963
2012-10-03,-297810.65659048164
2012-10-04,-293147.59298161813
2012-10-05,-302553.0073406247
2012-10-08,-290646.1487015097
2012-10-09,-292765.64743960893
2012-10-10,-303363.3731972306
2012-10-11,-303625.5736464886
2012-10-12,-298230.1633100611
2012-10-15,-320614.1398764547
2012-10-16,-317083.29096898483
2012-10-17,-310877.9751658222
2012-10-18,-322852.0128083994
2012-10-19,-316642.81884824764
2012-10-22,-328704.66537090356
2012-10-23,-324089.87015695195
2012-10-24,-338560.6437790741
2012-10-25,-343964.46348260774
2012-10-26,-279861.3457490343
2012-10-31,-275091.81056197046
2012-11-01,-277801.55723314174
2012-11-02,-261017.4809257813
2012-11-05,-260794.65213170426
2012-11-06,-237553.7841868339
2012-11-07,-224042.62720761017
2012-11-08,-235501.40881998756
2012-11-09,-217833.04971930815
2012-11-12,-211253.12708519946
2012-11-13,-202983.7833236443
2012-11-14,-198574.67527207255
2012-11-15,-200064.16243541148
2012-11-16,-207318.37365284516
2012-11-19,-209694.5753108129
2012-11-20,-208873.78112257947
2012-11-21,-197632.3751914819
2012-11-23,-203234.92169661447
2012-11-26,-212337.6886754234
2012-11-27,-208691.80612775963
2012-11-28,-213609.16247864754
2012-11-29,-218483.51547711075
2012-11-30,-218629.07661462622
2012-12-03,-214773.68135322235
2012-12-04,-205865.33037443948
2012-12-05,-207647.93210643856
2012-12-06,-209777.65062676114
2012-12-07,-221671.7416078027
2012-12-10,-221570.0771124051
2012-12-11,-230719.95442178566
2012-12-12,-232389.1543532419
2012-12-13,-239013.54308402864
2012-12-14,-248018.99004959723
2012-12-17,-255266.24026885687
2012-12-18,-255531.64679074148
2012-12-19,-259907.9316220237
2012-12-20,-257778.37574618682
2012-12-21,-259961.30671167932
2012-12-24,-248291.75393351784
2012-12-26,-250462.3108868244
2012-12-27,-236748.7057074405
2012-12-28,-237105.86796130356
2012-12-31,-326765.6425297094
2013-01-02,-339108.21684728295
2013-01-03,-381702.6183823695
2013-01-04,-384263.03784787375
2013-01-07,-415317.22172379214
2013-01-08,-417960.3132444619
2013-01-09,-403914.58131459553
2013-01-10,-398447.0612582102
2013-01-11,-364954.36497062596
2013-01-14,-350831.0765008414
2013-01-15,-354369.13101813954
2013-01-16,-353633.42520028644
2013-01-17,-362721.68592178007
2013-01-18,-371397.7583656758
2013-01-22,-382277.9965957104
2013-01-23,-381791.5791420423
2013-01-24,-368045.62062468915
2013-01-25,-359435.25421887776
2013-01-28,-390174.2356152261
2013-01-29,-403998.4591754052
2013-01-30,-405515.17086560186
2013-01-31,-421496.0706997686
2013-02-01,-403932.43901555135
2013-02-04,-380575.2462655994
2013-02-05,-395307.66571654985
2013-02-06,-408646.6368281451
2013-02-07,-416805.90042914567
2013-02-08,-414471.0386419083
2013-02-11,-415930.0083134626
2013-02-12,-404159.42104229855
2013-02-13,-401818.79290758644
2013-02-14,-408783.84128782
2013-02-15,-408908.9698145569
2013-02-19,-407781.57157774514
2013-02-20,-393219.0854615499
2013-02-21,-365120.8475149807
2013-02-22,-383088.51254561276
2013-02-25,-379983.4947547226
2013-02-26,-369923.5943779837
2013-02-27,-362938.6299082284
2013-02-28,-373583.4928482857
2013-03-01,-379067.7460713638
2013-03-04,-388885.29697908787
2013-03-05,-387308.1332965016
2013-03-06,-402104.5485254519
2013-03-07,-387306.5170974514
2013-03-08,-398538.9378774577
2013-03-11,-389959.63321946876
2013-03-12,-376951.8309509782
2013-03-13,-379770.5464122896
2013-03-14,-384468.7063404195
2013-03-15,-328574.91036984767
2013-03-18,-322035.5381877393
2013-03-19,-305779.9745665365
2013-03-20,-326073.94528441643
2013-03-21,-332142.47478765086
2013-03-22,-341830.787516447
2013-03-25,-349539.73868189205
2013-03-26,-345128.8938292357
2013-03-27,-333241.3245415088
2013-03-28,-237057.9973071973
2013-04-01,-219557.3491354884
2013-04-02,-237603.6579940057
2013-04-03,-225339.44108067313
2013-04-04,-232992.87419738667
2013-04-05,-227280.06186923
2013-04-08,-221878.48191943404
2013-04-09,-231009.19069061556
2013-04-10,-228128.8067331122
2013-04-11,-223143.2404982288
2013-04-12,-223866.40883027192
2013-04-15,-215808.14151157893
2013-04-16,-215699.31112587324
2013-04-17,-216963.65713177028
2013-04-18,-215045.8433479719
2013-04-19,-225120.55554296984
2013-04-22,-218276.0738821847
2013-04-23,-226450.7272708693
2013-04-24,-229150.44728425052
2013-04-25,-221953.18091275566
2013-04-26,-221840.942393961
2013-04-29,-225444.55433018145
2013-04-30,-247429.4529630345
2013-05-01,-233347.41090170853
2013-05-02,-244037.1519521057
2013-05-03,-238031.97797638213
2013-05-06,-230755.99456329853
2013-05-07,-239322.61258915463
2013-05-08,-225265.4651693753
2013-05-09,-206507.95161261223
2013-05-10,-215803.05718488665
2013-05-13,-265771.78223811125
2013-05-14,-283407.97776120587
2013-05-15,-292096.1450101698
2013-05-16,-299809.18059875106
2013-05-17,-293730.7624193373
2013-05-20,-267842.6240039348
2013-05-21,-264855.9297412755
2013-05-22,-262469.84038218576
2013-05-23,-248204.52824420517
2013-05-24,-242562.31096033892
2013-05-28,-251135.0211080399
2013-05-29,-258971.1205530304
2013-05-30,-258645.46094593708
2013-05-31,-270468.500487393
2013-06-03,-234945.7788311357
2013-06-04,-226679.40282988828
2013-06-05,-222037.261000067
2013-06-06,-241726.28966753045
2013-06-07,-252230.15077427006
2013-06-10,-237959.76903766487
2013-06-11,-242359.47093518474
2013-06-12,-231963.16119421518
2013-06-13,-241075.8117875366
2013-06-14,-246005.22244204988
2013-06-17,-253961.89930100902
2013-06-18,-279141.808721535
2013-06-19,-293908.16818935564
2013-06-20,-282041.6512990744
2013-06-21,-289847.08900320996
2013-06-24,-296729.4877776548
2013-06-25,-288385.09339513304
2013-06-26,-284322.81013339804
2013-06-27,-287582.6357947551
2013-06-28,-384782.6396728299
2013-07-01,-386259.3377148976
2013-07-02,-383611.3087581907
2013-07-03,-378317.4282027775
2013-07-05,-360682.1926331569
2013-07-08,-333432.9573652762
2013-07-09,-331888.1854311478
2013-07-10,-332039.75039493025
2013-07-11,-349891.7477537497
2013-07-12,-357115.12047359196
2013-07-15,-352418.5521254678
2013-07-16,-343382.9802615534
2013-07-17,-341888.2643363322
2013-07-18,-307708.7845884145
2013-07-19,-306979.87254659506
2013-07-22,-308374.3185562326
2013-07-23,-311028.5916103028
2013-07-24,-260191.51311602897
2013-07-25,-264446.8826190389
2013-07-26,-267967.3272325571
2013-07-29,-268598.72950196103
2013-07-30,-278332.7846297744
2013-07-31,-284880.0156832946
2013-08-01,-267021.8990184723
2013-08-02,-246892.55017902865
2013-08-05,-229600.22392391227
2013-08-06,-222048.99003815325
2013-08-07,-207672.41472556908
2013-08-08,-192273.67088314611
2013-08-09,-188176.09185060428
2013-08-12,-183912.29040813376
2013-08-13,-182778.7474123583
2013-08-14,-188822.48543065274
2013-08-15,-171408.26848432096
2013-08-16,-185590.9173774661
2013-08-19,-185397.31804133207
2013-08-20,-181800.48234202107
2013-08-21,-260052.2336545979
2013-08-22,-230181.89692990878
2013-08-23,-222631.8429482025
2013-08-26,-221561.39947525167
2013-08-27,-213703.83699116716
2013-08-28,-238971.3041199128
2013-08-29,-248677.02130208153
2013-08-30,-247602.02415161382
2013-09-03,-259393.1713336131
2013-09-04,-237680.18801288714
2013-09-05,-243080.7755143597
2013-09-06,-240189.05281535373
2013-09-09,-235243.53250618558
2013-09-10,-238716.18752124463
2013-09-11,-237505.28771449765
2013-09-12,-234252.88295701263
2013-09-13,-243103.17471639416
2013-09-16,-239211.43033079896
2013-09-17,-231390.80709559727
2013-09-18,-233818.51561722532
2013-09-19,-237093.88104243507
2013-09-20,-241485.45673443028
2013-09-23,-228754.07608254347
2013-09-24,-225444.47497878666
2013-09-25,-200524.00048660766
2013-09-26,-211748.0649191162
2013-09-27,-222873.6502205932
2013-09-30,-402081.7974575006
2013-10-01,-410649.8215822561
2013-10-02,-349689.1588320354
2013-10-03,-345068.0007349297
2013-10-04,-350382.8532302042
2013-10-07,-343432.8942465454
2013-10-08,-329288.99710684945
2013-10-09,-336560.3511924895
2013-10-10,-354565.586775103
2013-10-11,-384060.38007681
2013-10-14,-383224.05988116167
2013-10-15,-385226.82977114164
2013-10-16,-380246.59245767805
2013-10-17,-368503.3159654407
2013-10-18,-377764.27991489356
2013-10-21,-371360.91222253384
2013-10-22,-366171.23663128796
2013-10-23,-358393.59787662653
2013-10-24,-368357.91660843
2013-10-25,-369951.07692034706
2013-10-28,-370033.6773333264
2013-10-29,-358775.2208168674
2013-10-30,-323851.52030060336
2013-10-31,-308284.7193563933
2013-11-01,-341083.74654895964
2013-11-04,-338910.07906814036
2013-11-05,-332461.091166178
2013-11-06,-330150.19615573296
2013-11-07,-325032.5142778951
2013-11-08,-324733.3508112577
2013-11-11,-333241.0740416002
2013-11-12,-345290.14610426023
2013-11-13,-338093.80394475337
2013-11-14,-336277.95014029753
2013-11-15,-357123.6661014883
2013-11-18,-361809.2952188117
2013-11-19,-364987.05655004433
2013-11-20,-362940.402238971
2013-11-21,-376310.9686315337
2013-11-22,-383055.31895763846
2013-11-25,-386943.1217326353
2013-11-26,-398098.14387533953
2013-11-27,-409364.3772609234
2013-11-29,-464077.59863602114
2013-12-02,-448785.73205303843
2013-12-03,-442171.08404382516
2013-12-04,-442093.5380138606
2013-12-05,-425356.6428491931
2013-12-06,-386148.8497973711
2013-12-09,-404549.90188386
2013-12-10,-398003.7557226735
2013-12-11,-373436.2575510653
2013-12-12,-385885.36577072984
2013-12-13,-394958.2226774811
2013-12-16,-397882.4083294858
2013-12-17,-385104.7017172519
2013-12-18,-418081.3447195238
2013-12-19,-396445.43659896764
2013-12-20,-403673.62991342007
2013-12-23,-424044.56820476183
2013-12-24,-447889.88919647806
2013-12-26,-426117.1278552199
2013-12-27,-418132.2460820738
2013-12-30,-428214.654087142
2013-12-31,-480912.27932533773
2014-01-02,-476731.92091414647
2014-01-03,-491218.7263805249
2014-01-06,-471383.90544250596
2014-01-07,-495044.93296131515
2014-01-08,-515979.551883979
2014-01-09,-520383.01361547085
2014-01-10,-517723.9289058307
2014-01-13,-525109.7614615549
2014-01-14,-508752.0225108069
2014-01-15,-512563.99555272097
2014-01-16,-524907.1201931706
2014-01-17,-532691.0839956513
2014-01-21,-516900.71530027525
2014-01-22,-514990.12202843337
2014-01-23,-511569.5858144682
2014-01-24,-495303.0107960466
2014-01-27,-494456.4019756615
2014-01-28,-510877.973945791
2014-01-29,-504318.9097045234
2014-01-30,-533329.996311048
2014-01-31,-534156.0803268285
2014-02-03,-542641.7481870801
2014-02-04,-526520.4533107267
2014-02-05,-523710.23059042066
2014-02-06,-529203.7998153078
2014-02-07,-535705.5589623204
2014-02-10,-560289.5174758554
2014-02-11,-537170.4659273978
2014-02-12,-540146.4362688512
2014-02-13,-548740.6574660392
2014-02-14,-572788.1102383533
2014-02-18,-572866.8584750844
2014-02-19,-565080.3253371987
2014-02-20,-586809.4387207452
2014-02-21,-584658.4594297563
2014-02-24,-597263.4548622596
2014-02-25,-550532.2917306294
2014-02-26,-564532.9101315786
2014-02-27,-571557.6405025736
2014-02-28,-545066.7180597909
2014-03-03,-539758.4536181457
2014-03-04,-555117.1341170958
2014-03-05,-575297.0033557598
2014-03-06,-567228.4838244925
2014-03-07,-567141.325007648
2014-03-10,-571051.807937957
2014-03-11,-553969.9596865317
2014-03-12,-573706.8431992552
2014-03-13,-577295.6088847072
2014-03-14,-583845.1801425151
2014-03-17,-584019.9726006174
2014-03-18,-579394.55691783
2014-03-19,-581026.1013023637
2014-03-20,-573791.9006257426
2014-03-21,-523625.78746193787
2014-03-24,-523600.6011384027
2014-03-25,-524146.5482198837
2014-03-26,-501273.56334613124
2014-03-27,-497660.1145332176
2014-03-28,-489823.3962696011
2014-03-31,-622671.8547204587
2014-04-01,-649656.8434391055
2014-04-02,-652884.5965591901
2014-04-03,-638557.1777445669
2014-04-04,-624014.5972411912
2014-04-07,-610854.4432016094
2014-04-08,-616367.3123911605
2014-04-09,-645149.7523619322
2014-04-10,-630936.3157911643
2014-04-11,-632611.9993786651
2014-04-14,-654775.8769778576
2014-04-15,-619924.0974377634
2014-04-16,-634976.6333190724
2014-04-17,-643646.6288711317
2014-04-21,-657707.0186402091
2014-04-22,-705844.2959449472
2014-04-23,-712441.3099642227
2014-04-24,-708070.5238421762
2014-04-25,-673007.7588257953
2014-04-28,-680344.6423726827
2014-04-29,-685546.5388329765
2014-04-30,-702350.7755443428
2014-05-01,-690446.3723414767
2014-05-02,-680427.2413632518
2014-05-05,-684305.300082981
2014-05-06,-671453.0543413139
2014-05-07,-638959.096811127
2014-05-08,-612447.4547065558
2014-05-09,-625248.1763620361
2014-05-12,-658703.4410690643
2014-05-13,-680026.928052371
2014-05-14,-667628.4529461605
2014-05-15,-656494.8105079957
2014-05-16,-657279.220097752
2014-05-19,-669572.9913018955
2014-05-20,-654299.5599912959
2014-05-21,-651559.437495482
2014-05-22,-655956.798867311
2014-05-23,-682244.7498748471
2014-05-27,-702657.8866015817
2014-05-28,-699206.6423337887
2014-05-29,-703429.7466514199
2014-05-30,-686714.1816514564
2014-06-02,-679410.6225829414
2014-06-03,-670466.2363274558
2014-06-04,-673900.9476342914
2014-06-05,-698606.2593219309
2014-06-06,-714994.7220835877
2014-06-09,-704932.4916663445
