date,net_beta_dollar
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,1147424.4420674953
2011-10-03,1069980.992887366
2011-10-04,1087954.652073647
2011-10-05,1152328.200171045
2011-10-06,1191808.6676284713
2011-10-07,1211477.5342882122
2011-10-10,1233741.0643431672
2011-10-11,1215997.9590560365
2011-10-12,1253945.7380732459
2011-10-13,1336236.605030728
2011-10-14,1356897.0509200252
2011-10-17,1361793.1958560187
2011-10-18,1313344.1994659174
2011-10-19,1230907.8724856088
2011-10-20,1289691.0263664362
2011-10-21,1336661.1674297475
2011-10-24,1351047.0052857446
2011-10-25,1549807.4940683371
2011-10-26,1650862.8198762732
2011-10-27,1817993.9383414919
2011-10-28,1863113.357454595
2011-10-31,1838669.5107571955
2011-11-01,1829849.2028124074
2011-11-02,1979982.8804989292
2011-11-03,2047516.0074497303
2011-11-04,2051678.0047866835
2011-11-07,2091727.6873323382
2011-11-08,2064950.8122170204
2011-11-09,2013034.1282052002
2011-11-10,2017480.4019192962
2011-11-11,2073818.94171075
2011-11-14,2070953.5760009242
2011-11-15,2096257.080956837
2011-11-16,2055553.2270372147
2011-11-17,1945539.7558518879
2011-11-18,1941338.0270539697
2011-11-21,1843805.6332135007
2011-11-22,1815402.499231051
2011-11-23,1737632.1976516044
2011-11-25,1686772.5096216733
2011-11-28,1809675.9702619824
2011-11-29,1804350.136026355
2011-11-30,1936707.3211714786
2011-12-01,1965437.998289025
2011-12-02,1966650.305027375
2011-12-05,2006228.054222495
2011-12-06,2023101.2228951724
2011-12-07,1992468.5001517467
2011-12-08,1860507.5884869688
2011-12-09,1952687.6326286104
2011-12-12,1902683.1161662727
2011-12-13,1859804.786611904
2011-12-14,1828768.5429284482
2011-12-15,1875537.0467338245
2011-12-16,1896938.7887971322
2011-12-19,1847388.367805492
2011-12-20,1912469.903685951
2011-12-21,1896370.8591322477
2011-12-22,1921180.1843702588
2011-12-23,1952895.3791896463
2011-12-27,1952023.096890766
2011-12-28,1904539.616980219
2011-12-29,1941678.4497139861
2011-12-30,1607565.0825880256
2012-01-03,1703626.6254447242
2012-01-04,1638557.7620136307
2012-01-05,1554061.841542712
2012-01-06,1552761.82001196
2012-01-09,1598440.749743859
2012-01-10,1607522.454057649
2012-01-11,1536319.9240533365
2012-01-12,1575568.6631629916
2012-01-13,1543308.731331692
2012-01-17,1527520.9487522314
2012-01-18,1545611.7241193666
2012-01-19,1515303.9607443777
2012-01-20,1476600.2128118244
2012-01-23,1478789.871950599
2012-01-24,1466535.472254575
2012-01-25,1488610.8381563106
2012-01-26,1454156.5678408954
2012-01-27,1406758.0771113266
2012-01-30,1385747.7772602816
2012-01-31,1370627.94697859
2012-02-01,1396256.3935154704
2012-02-02,1361786.3611125918
2012-02-03,1422061.8760832164
2012-02-06,1333859.909494796
2012-02-07,1303774.3334691655
2012-02-08,1408091.8927849918
2012-02-09,1332435.6023712293
2012-02-10,1371698.1704949162
2012-02-13,1305452.366792176
2012-02-14,1315337.901580937
2012-02-15,1274267.1634895972
2012-02-16,1340852.4661485069
2012-02-17,1337872.4947586418
2012-02-21,1295254.184383641
2012-02-22,1270846.9792948859
2012-02-23,1352288.2566414787
2012-02-24,1400594.247614733
2012-02-27,1449023.4687550778
2012-02-28,1378692.9460262214
2012-02-29,1350813.486543974
2012-03-01,1326644.025289027
2012-03-02,1312743.7437066222
2012-03-05,1234625.240148825
2012-03-06,1208104.040848109
2012-03-07,1275568.242710102
2012-03-08,1324270.048757508
2012-03-09,1357175.696006027
2012-03-12,1309125.50258805
2012-03-13,1306235.2803200125
2012-03-14,1246252.974581956
2012-03-15,1301041.5689433021
2012-03-16,1349662.4183175312
2012-03-19,1312890.9169950574
2012-03-20,1287047.9541538348
2012-03-21,1293226.986530087
2012-03-22,1285455.393658474
2012-03-23,1282881.0341004552
2012-03-26,1221594.9666273296
2012-03-27,1167192.3004428141
2012-03-28,1133657.8424483407
2012-03-29,1163424.8658662522
2012-03-30,914478.5612509125
2012-04-02,922458.1379673583
2012-04-03,876130.7431033894
2012-04-04,919966.9188072185
2012-04-05,876746.398979733
2012-04-09,853449.3245877819
2012-04-10,825819.35329262
2012-04-11,793388.311242522
2012-04-12,898017.50896698
2012-04-13,915093.9146701661
2012-04-16,902268.5788405922
2012-04-17,894929.0434260946
2012-04-18,878638.8687644089
2012-04-19,782333.8187037839
2012-04-20,858054.0705876986
2012-04-23,859649.5440121123
2012-04-24,859489.1220890721
2012-04-25,895191.9171857724
2012-04-26,900621.9241431293
2012-04-27,941986.5995983016
2012-04-30,895731.5386408933
2012-05-01,971280.2668237247
2012-05-02,953117.8680879622
2012-05-03,896607.0156474519
2012-05-04,854511.8439569796
2012-05-07,834113.1221036948
2012-05-08,755852.0982341894
2012-05-09,777766.1456120246
2012-05-10,752662.0789088393
2012-05-11,735927.1985131418
2012-05-14,657520.600884221
2012-05-15,619398.074226404
2012-05-16,606058.3522429654
2012-05-17,578833.2555941562
2012-05-18,578960.0069514299
2012-05-21,646504.4778147751
2012-05-22,639555.3719217263
2012-05-23,655430.7567764483
2012-05-24,645221.7674882733
2012-05-25,644094.0842137628
2012-05-29,660374.9525570517
2012-05-30,638145.6524037988
2012-05-31,658804.9146867782
2012-06-01,613090.330634538
2012-06-04,705964.7718448129
2012-06-05,685462.3593866366
2012-06-06,711103.8474988062
2012-06-07,725357.7350815199
2012-06-08,731103.2161348078
2012-06-11,703253.5985375638
2012-06-12,742306.395838463
2012-06-13,704089.9420793352
2012-06-14,755725.1141871728
2012-06-15,792373.4562434496
2012-06-18,761393.4841501438
2012-06-19,759567.6092243958
2012-06-20,737820.5930831247
2012-06-21,787171.8024097614
2012-06-22,681279.8871241247
2012-06-25,689089.7177468077
2012-06-26,653138.8682142512
2012-06-27,658417.945669336
2012-06-28,655394.826926176
2012-06-29,416823.47614169144
2012-07-02,466518.9069390213
2012-07-03,485681.24766417756
2012-07-05,523069.61173134926
2012-07-06,492279.8477626047
2012-07-09,531781.7613886457
2012-07-10,529953.1432211092
2012-07-11,514246.1316700089
2012-07-12,472499.4817927384
2012-07-13,459957.7255988936
2012-07-16,411354.23118882976
2012-07-17,416463.3974112347
2012-07-18,419133.9442269136
2012-07-19,418121.6690844642
2012-07-20,411739.7173310865
2012-07-23,408452.88977829274
2012-07-24,395663.4997166747
2012-07-25,389045.4131453133
2012-07-26,343708.6010846689
2012-07-27,294547.7131218836
2012-07-30,294434.73553706193
2012-07-31,304174.85667830636
2012-08-01,307328.3685555728
2012-08-02,182723.890389906
2012-08-03,258480.40400455124
2012-08-06,353064.9792805086
2012-08-07,363402.97841270664
2012-08-08,346412.9751172655
2012-08-09,341387.46034149546
2012-08-10,337546.994477384
2012-08-13,352169.6988784652
2012-08-14,352297.95185024454
2012-08-15,352640.8886779917
2012-08-16,348323.27900490374
2012-08-17,355152.6018335426
2012-08-20,343982.5551748595
2012-08-21,330264.9814721944
2012-08-22,326683.8402140653
2012-08-23,321310.6504170706
2012-08-24,328574.4782810032
2012-08-27,316121.08164973115
2012-08-28,317370.4336608441
2012-08-29,313809.05489405664
2012-08-30,298609.19786641933
2012-08-31,284162.33983934624
2012-09-04,268558.1732322285
2012-09-05,260294.7346284364
2012-09-06,269928.6156886092
2012-09-07,271826.7887241354
2012-09-10,271016.6113561939
2012-09-11,274102.311640264
2012-09-12,268795.11561636464
2012-09-13,283549.28038649284
2012-09-14,303734.3881321917
2012-09-17,291974.67599995714
2012-09-18,278517.5783683653
2012-09-19,255578.28960088152
2012-09-20,250480.00104871788
2012-09-21,265468.9253018624
2012-09-24,268154.24650857877
2012-09-25,235004.78641943936
2012-09-26,231726.9324805024
2012-09-27,253857.512976991
2012-09-28,180566.2281810143
2012-10-01,180863.42899568332
2012-10-02,192819.41529026488
2012-10-03,208341.74845484737
2012-10-04,232911.2062418731
2012-10-05,242512.06277244817
2012-10-08,284698.50587658957
2012-10-09,258867.01586976158
2012-10-10,238453.11234157928
2012-10-11,230500.40280212206
2012-10-12,257347.88720194297
2012-10-15,225618.92254891247
2012-10-16,220609.5119061016
2012-10-17,205833.4869496785
2012-10-18,188176.3030734423
2012-10-19,174458.53262652154
2012-10-22,177572.53776266985
2012-10-23,184025.4858215805
2012-10-24,136162.6504370661
2012-10-25,127095.45664419979
2012-10-26,111752.51095609926
2012-10-31,113025.61819641781
2012-11-01,132811.11985816178
2012-11-02,144577.95082685119
2012-11-05,147621.17947022803
2012-11-06,159367.4176654697
2012-11-07,153215.7063076708
2012-11-08,142770.40758868586
2012-11-09,154860.5181574747
2012-11-12,150127.08668314526
2012-11-13,119192.87047636998
2012-11-14,126674.30277499976
2012-11-15,125604.09931265283
2012-11-16,112359.31435813825
2012-11-19,124700.26444149227
2012-11-20,135384.22311748867
2012-11-21,128455.07576899603
2012-11-23,143101.47683292162
2012-11-26,130048.35038881702
2012-11-27,137991.41135711642
2012-11-28,136134.26854380313
2012-11-29,118890.52139337221
2012-11-30,91665.06229905365
2012-12-03,85994.00476536923
2012-12-04,88024.04185783607
2012-12-05,93290.61793135619
2012-12-06,114464.65402657306
2012-12-07,154269.37711091852
2012-12-10,140754.76561117102
2012-12-11,145289.1632264105
2012-12-12,147985.94869527454
2012-12-13,185835.19046786136
2012-12-14,139121.33341747185
2012-12-17,167540.39981019637
2012-12-18,184819.30082139117
2012-12-19,217651.0484701856
2012-12-20,216884.03875808907
2012-12-21,198533.6402156332
2012-12-24,340282.29229274264
2012-12-26,330472.21625594597
2012-12-27,327360.1557037954
2012-12-28,326866.5455388989
2012-12-31,349102.77425205335
2013-01-02,348726.8275794515
2013-01-03,326294.3009724738
2013-01-04,332139.9108398603
2013-01-07,311442.4714580786
2013-01-08,295092.4049687693
2013-01-09,278715.4737130301
2013-01-10,300376.34450147813
2013-01-11,298011.7525461959
2013-01-14,302142.7775187206
2013-01-15,291795.4934126218
2013-01-16,278559.163352367
2013-01-17,272723.3064409925
2013-01-18,285025.3779450245
2013-01-22,297466.0914841336
2013-01-23,285942.74156360934
2013-01-24,310678.0193598687
2013-01-25,344152.4264382762
2013-01-28,352386.507436123
2013-01-29,350330.64138582326
2013-01-30,431655.99833288346
2013-01-31,444908.1864322466
2013-02-01,433222.2075398888
2013-02-04,391963.575090138
2013-02-05,400016.6001088652
2013-02-06,332345.05518635386
2013-02-07,173409.91009277524
2013-02-08,175634.61100992677
2013-02-11,178113.00393818156
2013-02-12,192813.2300869117
2013-02-13,198387.00805858965
2013-02-14,190821.32337926887
2013-02-15,187740.09752688673
2013-02-19,207232.4623982543
2013-02-20,214501.49337965623
2013-02-21,193465.07893171767
2013-02-22,191821.7833256987
2013-02-25,159935.80730943545
2013-02-26,171388.98458416155
2013-02-27,204553.33935428737
2013-02-28,212799.79389438545
2013-03-01,219281.65382838598
2013-03-04,206995.90456266818
2013-03-05,206395.63640428078
2013-03-06,198198.38861419237
2013-03-07,202628.16208696086
2013-03-08,217512.30045905965
2013-03-11,229782.6704347122
2013-03-12,218174.66008341592
2013-03-13,187395.12152433489
2013-03-14,187430.3740027987
2013-03-15,245058.29524032236
2013-03-18,260237.46036512335
2013-03-19,237310.42780537228
2013-03-20,221549.92955802102
2013-03-21,229485.43160913512
2013-03-22,227197.8312721392
2013-03-25,215847.8606579462
2013-03-26,212347.8675126601
2013-03-27,216248.64655364747
2013-03-28,121643.91931890883
2013-04-01,101099.63062923774
2013-04-02,79574.2895307939
2013-04-03,80026.06366978632
2013-04-04,79299.55760685145
2013-04-05,90130.79264856246
2013-04-08,83653.61042303382
2013-04-09,58639.95272811758
2013-04-10,52343.84278637241
2013-04-11,63001.862861762755
2013-04-12,65778.06268147193
2013-04-15,59299.68192386534
2013-04-16,72934.6281000236
2013-04-17,4091.6901209016796
2013-04-18,26046.770828660345
2013-04-19,11797.892190713435
2013-04-22,-12571.960947481915
2013-04-23,-12392.528929078951
2013-04-24,6079.549446031684
2013-04-25,3772.936687451089
2013-04-26,48368.182559754234
2013-04-29,81835.22095558117
2013-04-30,113297.48100847472
2013-05-01,126521.33307162137
2013-05-02,95431.72439673753
2013-05-03,113530.00005410379
2013-05-06,121158.02199440286
2013-05-07,175990.60986224725
2013-05-08,188529.69117252994
2013-05-09,219074.10026423354
2013-05-10,185373.11254958902
2013-05-13,138686.86130155483
2013-05-14,96304.85396811971
2013-05-15,114336.74274027091
2013-05-16,110814.01358539565
2013-05-17,114493.50130800041
2013-05-20,144926.18551537255
2013-05-21,155917.72899626987
2013-05-22,131853.50219645048
2013-05-23,134517.80958123528
2013-05-24,117220.54951172322
2013-05-28,115482.97159091593
2013-05-29,84513.97940236796
2013-05-30,57264.20766242058
2013-05-31,39177.90438065305
2013-06-03,131678.1162637663
2013-06-04,135418.06021179445
2013-06-05,167258.35812952463
2013-06-06,142025.43174670846
2013-06-07,131553.4048024104
2013-06-10,163683.65239795856
2013-06-11,160454.87425489025
2013-06-12,160636.68970009405
2013-06-13,154867.30403871182
2013-06-14,159378.58995806333
2013-06-17,163375.63881182042
2013-06-18,175683.62974159606
2013-06-19,153007.91709829378
2013-06-20,194472.52691402473
2013-06-21,141790.79078347166
2013-06-24,131877.9040724542
2013-06-25,128819.400475743
2013-06-26,129146.69667179068
2013-06-27,123669.88795106485
2013-06-28,-68602.50905906293
2013-07-01,-68506.88550590654
2013-07-02,-66209.5487757225
2013-07-03,-70317.13017616491
2013-07-05,-29089.549184465315
2013-07-08,41538.28440288943
2013-07-09,58569.63491022168
2013-07-10,30544.567708803108
2013-07-11,36614.64126775507
2013-07-12,11193.471872715047
2013-07-15,-18728.012756257085
2013-07-16,-28758.086615466047
2013-07-17,-40788.430674578296
2013-07-18,-39087.096168861026
2013-07-19,-28314.647120569833
2013-07-22,-37216.53090851987
2013-07-23,-38753.98980247928
2013-07-24,-52127.1486484115
2013-07-25,-47838.66144305933
2013-07-26,-40152.760334811406
2013-07-29,-23226.777825080557
2013-07-30,-54257.375033373246
2013-07-31,-50790.78901575226
2013-08-01,-22299.875724563142
2013-08-02,4246.306293895468
2013-08-05,98101.2377187768
2013-08-06,78801.94688648125
2013-08-07,97882.70046077855
2013-08-08,99348.51468602242
2013-08-09,110573.83026113501
2013-08-12,133149.0607597311
2013-08-13,117046.87454496487
2013-08-14,101636.16477428353
2013-08-15,132049.88496337063
2013-08-16,126007.95372630702
2013-08-19,125869.36148248147
2013-08-20,56537.51334830583
2013-08-21,-41698.58705759607
2013-08-22,-30188.107320681913
2013-08-23,-75391.93415876641
2013-08-26,-79918.6137352807
2013-08-27,-37124.72981113335
2013-08-28,-36014.05920253275
2013-08-29,-12310.518502758816
2013-08-30,-416.4387256822083
2013-09-03,13357.741109782364
2013-09-04,47191.98117627599
2013-09-05,30965.614575178828
2013-09-06,32398.95083148172
2013-09-09,22186.879751537926
2013-09-10,14532.450134808896
2013-09-11,26151.929527893197
2013-09-12,29298.85394181451
2013-09-13,14947.755959263071
2013-09-16,8800.754716050578
2013-09-17,-5624.148050213698
2013-09-18,-3227.993278626818
2013-09-19,-12428.41998387035
2013-09-20,-7860.442261857912
2013-09-23,-22648.954429036006
2013-09-24,-14181.297461891314
2013-09-25,33295.35378631065
2013-09-26,41211.593403243925
2013-09-27,108985.17883391329
2013-09-30,11007.703834111337
2013-10-01,37567.37910555955
2013-10-02,146049.96912887623
2013-10-03,152012.8544895146
2013-10-04,147364.82385697868
2013-10-07,145598.86313291243
2013-10-08,169709.46343929134
2013-10-09,148795.99802753213
2013-10-10,165518.00682846503
2013-10-11,244924.5044064829
2013-10-14,270039.81075646286
2013-10-15,246798.53673035093
2013-10-16,204463.67410783027
2013-10-17,134829.0699503296
2013-10-18,173178.11913384707
2013-10-21,220499.2842736889
2013-10-22,178162.01167110563
2013-10-23,205439.12157822028
2013-10-24,204511.2114814683
2013-10-25,221056.7163306356
2013-10-28,245748.38714119303
2013-10-29,259262.25572552928
2013-10-30,301637.6450405894
2013-10-31,247224.3246188229
2013-11-01,217786.65271447576
2013-11-04,230971.5080187465
2013-11-05,204774.4988702624
2013-11-06,313931.7122243738
2013-11-07,311113.333618741
2013-11-08,308351.7687862492
2013-11-11,281938.72804095154
2013-11-12,269779.56081884657
2013-11-13,291536.0548231357
2013-11-14,301434.9871795338
2013-11-15,251029.04489380773
2013-11-18,228747.61955263908
2013-11-19,207321.52885936596
2013-11-20,181939.22614965262
2013-11-21,197955.9111086384
2013-11-22,212376.32775496948
2013-11-25,184019.6983930515
2013-11-26,180145.37189150997
2013-11-27,180724.83246767218
2013-11-29,109494.39601606852
2013-12-02,131949.19769313396
2013-12-03,142748.01139963046
2013-12-04,177933.53072193055
2013-12-05,218980.0796783613
2013-12-06,156252.46719975444
2013-12-09,121849.0195361427
2013-12-10,130967.82270532334
2013-12-11,133801.89141735015
2013-12-12,125622.73004352371
2013-12-13,123636.27776381234
2013-12-16,113506.25685709831
2013-12-17,132608.74600074533
2013-12-18,114985.61625520629
2013-12-19,210933.45133316866
2013-12-20,235108.56422984507
2013-12-23,202112.70226665516
2013-12-24,157404.03744128975
2013-12-26,219839.47466104385
2013-12-27,209003.5277578018
2013-12-30,181727.90253965254
2013-12-31,65195.113523414126
2014-01-02,15723.187167399563
2014-01-03,24565.668943319237
2014-01-06,91914.37885099207
2014-01-07,66436.75151990936
2014-01-08,71676.49114321452
2014-01-09,66225.88545910292
2014-01-10,28643.075656295056
2014-01-13,-21942.78721891879
2014-01-14,89511.7521602565
2014-01-15,53376.592519309605
2014-01-16,141233.29874079023
2014-01-17,119275.91701401677
2014-01-21,139682.16545388778
2014-01-22,147904.84262460843
2014-01-23,134418.2350173071
2014-01-24,98371.13722628239
2014-01-27,46571.04948499217
2014-01-28,16459.29763823445
2014-01-29,-85412.7930663894
2014-01-30,-62716.36626693746
2014-01-31,-107837.15383229335
2014-02-03,-167273.49720670725
2014-02-04,-121823.6147321444
2014-02-05,-92402.27937014727
2014-02-06,-61603.718616329366
2014-02-07,-29243.75790509791
2014-02-10,-86602.37014184124
2014-02-11,-93654.81548392819
2014-02-12,-46925.592156881234
2014-02-13,-41990.95319619286
2014-02-14,-68756.2361044453
2014-02-18,-69251.53648753907
2014-02-19,-56735.38383654994
2014-02-20,646.9336362062022
2014-02-21,65390.31221604906
2014-02-24,62107.83798629674
2014-02-25,53496.31690102955
2014-02-26,48049.107940054266
2014-02-27,37551.80494664097
2014-02-28,66794.28413592698
2014-03-03,75486.21470774151
2014-03-04,87120.03315541334
2014-03-05,129660.23101198208
2014-03-06,161374.1474777381
2014-03-07,157442.12332905107
2014-03-10,152719.7295977308
2014-03-11,79046.94375350839
2014-03-12,58365.570400364
2014-03-13,74941.86908588046
2014-03-14,80560.87848942657
2014-03-17,105878.4927476747
2014-03-18,77771.26835524943
2014-03-19,67774.14976341114
2014-03-20,61289.68822946446
2014-03-21,158896.98892515036
2014-03-24,174166.8446384446
2014-03-25,225446.82797757722
2014-03-26,233312.2481323831
2014-03-27,221213.09287118143
2014-03-28,243689.15348757536
2014-03-31,-333168.42511487135
2014-04-01,-361545.6100925704
2014-04-02,-400262.3906611209
2014-04-03,-380802.3443518857
2014-04-04,-383302.67521696805
2014-04-07,-377433.8570325213
2014-04-08,-347181.39209072734
2014-04-09,-364406.5833183975
2014-04-10,-341886.116747143
2014-04-11,-361799.4959647213
2014-04-14,-431653.83080371865
2014-04-15,-407191.0333679677
2014-04-16,-416146.0093838781
2014-04-17,-399685.97518246155
2014-04-21,-399878.1756009164
2014-04-22,-427535.1262966838
2014-04-23,-437644.97933134134
2014-04-24,-439467.6010785188
2014-04-25,-445832.8628676598
2014-04-28,-445550.2345857399
2014-04-29,-430034.3166009855
2014-04-30,-450484.48411667766
2014-05-01,-454450.8528650012
2014-05-02,-448602.0587443751
2014-05-05,-468993.21905641374
2014-05-06,-461802.99861206266
2014-05-07,-453384.2474882277
2014-05-08,-436177.9600900954
2014-05-09,-462972.49102183816
2014-05-12,-483846.9580153113
2014-05-13,-511434.14053648047
2014-05-14,-478950.4400492188
2014-05-15,-456102.7351611372
2014-05-16,-444449.9013360604
2014-05-19,-459574.191777647
2014-05-20,-448576.09094569774
2014-05-21,-442451.3610273899
2014-05-22,-472938.6942518867
2014-05-23,-484481.12997351773
2014-05-27,-535198.5345854752
2014-05-28,-582878.839515079
2014-05-29,-594915.2355510917
2014-05-30,-571715.0898288605
2014-06-02,-576156.9690098643
2014-06-03,-562226.4122098297
2014-06-04,-551644.0023297103
2014-06-05,-574583.0610264908
2014-06-06,-583920.6944330892
2014-06-09,-576486.6845776215
2014-06-10,-593084.7373933794
2014-06-11,-567382.5627315029
2014-06-12,-585313.8491798827
2014-06-13,-554988.4056511411
2014-06-16,-607688.69108237
2014-06-17,-621158.5729976171
2014-06-18,-626630.346521306
2014-06-19,-628858.0507956954
2014-06-20,-612890.9074032777
2014-06-23,-642704.065688691
2014-06-24,-631038.2124393878
2014-06-25,-641163.8463283695
2014-06-26,-610592.0568251963
2014-06-27,-624331.6437392957
2014-06-30,-831673.8302226313
2014-07-01,-841853.9755845454
2014-07-02,-838714.3449728771
2014-07-03,-839614.1500347347
2014-07-07,-735822.3750056176
2014-07-08,-705854.9398030391
2014-07-09,-729029.411842814
2014-07-10,-735324.0306162931
2014-07-11,-747067.8859890187
2014-07-14,-752092.5817516068
2014-07-15,-699846.0677293792
2014-07-16,-727341.0286696086
2014-07-17,-696517.8113538689
2014-07-18,-702716.6110459524
2014-07-21,-719742.4106075371
2014-07-22,-747049.807417065
2014-07-23,-736750.1630506234
2014-07-24,-751534.6356691362
2014-07-25,-752249.9082753705
2014-07-28,-879011.87865012
2014-07-29,-905105.1005504563
2014-07-30,-831034.6543710633
2014-07-31,-736342.7608369158
2014-08-01,-620543.3567209062
2014-08-04,-656748.6974586089
2014-08-05,-719883.3833007267
2014-08-06,-661709.8427445632
2014-08-07,-638008.4226716609
2014-08-08,-697011.9500816264
2014-08-11,-729197.6952792017
2014-08-12,-714499.9929876622
2014-08-13,-742889.6843088642
2014-08-14,-755636.6353360692
2014-08-15,-757910.5791780412
2014-08-18,-774229.0184638419
2014-08-19,-763028.8718333064
2014-08-20,-765061.2824453848
2014-08-21,-746363.4706164835
2014-08-22,-757664.3821281214
2014-08-25,-765873.709490984
2014-08-26,-815553.5302254712
2014-08-27,-817148.3323195177
2014-08-28,-794715.7083379762
