date,net_beta_dollar
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,87480.89907667221
2011-10-03,82450.66462474344
2011-10-04,81963.12535321646
2011-10-05,87933.4210393765
2011-10-06,91182.17792085902
2011-10-07,93439.64551659359
2011-10-10,94674.83212171517
2011-10-11,92926.2517654929
2011-10-12,96726.96211286815
2011-10-13,105421.86171492848
2011-10-14,107506.5385847025
2011-10-17,108989.28961931057
2011-10-18,103369.08084317608
2011-10-19,95672.30050610827
2011-10-20,101463.71017876663
2011-10-21,105802.68180628191
2011-10-24,106538.08376741217
2011-10-25,125019.76651922528
2011-10-26,135782.58168844614
2011-10-27,151820.23392839232
2011-10-28,156686.73354721008
2011-10-31,154608.86987380945
2011-11-01,154704.1820338365
2011-11-02,168868.23190827423
2011-11-03,175318.40745888205
2011-11-04,176016.17195012953
2011-11-07,180383.42091203408
2011-11-08,177564.61423743732
2011-11-09,175422.06711055682
2011-11-10,174457.40746144773
2011-11-11,179739.03634058082
2011-11-14,178712.39616337043
2011-11-15,181480.07091736892
2011-11-16,177728.668709822
2011-11-17,167225.6887961183
2011-11-18,166455.6020862855
2011-11-21,157478.18595385607
2011-11-22,154602.74897370095
2011-11-23,147030.89986063057
2011-11-25,142368.37216435262
2011-11-28,153876.38314039088
2011-11-29,153273.81907878548
2011-11-30,166670.57961853445
2011-12-01,170140.05421381848
2011-12-02,169855.7563467518
2011-12-05,173657.99214871635
2011-12-06,175632.84782791854
2011-12-07,172314.62956126357
2011-12-08,159526.28410114627
2011-12-09,168167.63619181517
2011-12-12,163168.91009336067
2011-12-13,159218.1141469659
2011-12-14,155948.91203867533
2011-12-15,160549.0188757106
2011-12-16,161514.17713871493
2011-12-19,156674.72290201898
2011-12-20,162211.95762143197
2011-12-21,160818.36700063208
2011-12-22,163122.50370668032
2011-12-23,166163.26596860608
2011-12-27,166059.6532613196
2011-12-28,161891.733416
2011-12-29,165423.42032523325
2011-12-30,132198.1374268315
2012-01-03,141772.24170413718
2012-01-04,135585.12177514614
2012-01-05,126998.70344631071
2012-01-06,126845.57167277907
2012-01-09,131329.89650952723
2012-01-10,133037.1727421612
2012-01-11,126324.36979598227
2012-01-12,130160.83126863113
2012-01-13,127058.58258248272
2012-01-17,125115.17809445395
2012-01-18,126543.34359556416
2012-01-19,123770.69909552939
2012-01-20,119957.69242141017
2012-01-23,120554.2139962119
2012-01-24,119305.55968978952
2012-01-25,121771.0821464918
2012-01-26,119125.79919857536
2012-01-27,113768.92175629616
2012-01-30,110932.4764263004
2012-01-31,109365.01666851639
2012-02-01,111022.01688588585
2012-02-02,107136.74187504663
2012-02-03,112783.78941466623
2012-02-06,103239.87174431907
2012-02-07,100002.47342236289
2012-02-08,113343.92390039044
2012-02-09,105715.37910181192
2012-02-10,108346.92491808652
2012-02-13,101535.1744728284
2012-02-14,102651.73008997962
2012-02-15,99158.15965932971
2012-02-16,105414.23783314263
2012-02-17,104911.98258549639
2012-02-21,100133.42099229794
2012-02-22,97898.630805375
2012-02-23,106167.20330223098
2012-02-24,111371.54126464401
2012-02-27,114724.48118505825
2012-02-28,107836.41094582518
2012-02-29,105472.4496096916
2012-03-01,102672.04551617545
2012-03-02,101353.22588833538
2012-03-05,93610.39789349839
2012-03-06,91850.5264366642
2012-03-07,99467.74392023416
2012-03-08,103226.82601764404
2012-03-09,106051.73184432153
2012-03-12,101457.85725082885
2012-03-13,100110.85438251933
2012-03-14,94992.21549385044
2012-03-15,100442.12491994962
2012-03-16,105836.11173258396
2012-03-19,101508.33994814022
2012-03-20,99047.81010726193
2012-03-21,99488.17886890919
2012-03-22,99465.57117796448
2012-03-23,99359.35885245065
2012-03-26,91674.36573242016
2012-03-27,86869.37332786986
2012-03-28,83141.84641567111
2012-03-29,86399.46361235276
2012-03-30,58008.50049487289
2012-04-02,58350.01338119389
2012-04-03,52605.86399616618
2012-04-04,60857.00327231962
2012-04-05,57416.37143448391
2012-04-09,55120.18205259461
2012-04-10,53215.35822614754
2012-04-11,49610.095397437166
2012-04-12,60270.72485622033
2012-04-13,62559.88192850613
2012-04-16,60405.681307495805
2012-04-17,59733.470874520805
2012-04-18,58291.98936645026
2012-04-19,48866.71319136748
2012-04-20,56651.79033561918
2012-04-23,56940.7057779984
2012-04-24,57058.36945521986
2012-04-25,59878.76999293128
2012-04-26,61218.100510649616
2012-04-27,63749.143040818744
2012-04-30,58754.03963387155
2012-05-01,66131.77322858947
2012-05-02,64692.8489791131
2012-05-03,57813.75348931839
2012-05-04,53922.675725333145
2012-05-07,52398.937399799004
2012-05-08,44026.32920567435
2012-05-09,45282.25624816198
2012-05-10,42767.54260134208
2012-05-11,41388.23188954982
2012-05-14,40435.73855453114
2012-05-15,35910.05479666604
2012-05-16,34721.40699420906
2012-05-17,30877.489380093
2012-05-18,31156.471539688486
2012-05-21,37322.222832173386
2012-05-22,36062.908652800936
2012-05-23,36284.60649670834
2012-05-24,36119.1230195806
2012-05-25,36041.04670904884
2012-05-29,36614.49505911494
2012-05-30,34426.740755694715
2012-05-31,36631.00289729802
2012-06-01,32322.060487003648
2012-06-04,37947.041800801846
2012-06-05,34450.392757059744
2012-06-06,35709.04462750231
2012-06-07,38844.43023045894
2012-06-08,38465.78711236516
2012-06-11,35882.345030554774
2012-06-12,38669.20437443102
2012-06-13,35486.24912969829
2012-06-14,39176.020419929846
2012-06-15,41958.06472649623
2012-06-18,38278.26026451994
2012-06-19,37528.74054839925
2012-06-20,35106.6615787505
2012-06-21,39860.02145866607
2012-06-22,32430.280817564315
2012-06-25,33990.12885392092
2012-06-26,30322.554412691752
2012-06-27,30286.35601439755
2012-06-28,30242.018769163245
2012-06-29,37433.16124335909
2012-07-02,41879.33020049606
2012-07-03,43899.5709827174
2012-07-05,47543.41435730363
2012-07-06,44578.95993995808
2012-07-09,48563.529992974654
2012-07-10,48057.38765048093
2012-07-11,46903.80007925459
2012-07-12,42383.38087529612
2012-07-13,40281.366127699075
2012-07-16,34215.93142326559
2012-07-17,34684.25041048112
2012-07-18,34909.607231481714
2012-07-19,34746.511990549
2012-07-20,34057.8557250087
2012-07-23,33825.58508979308
2012-07-24,32733.38576361729
2012-07-25,31911.613121031114
2012-07-26,27388.047784580733
2012-07-27,22795.106223490977
2012-07-30,22706.863266098968
2012-07-31,23774.451250792
2012-08-01,24287.05958602912
2012-08-02,11562.25396794091
2012-08-03,19302.054479025945
2012-08-06,29121.569995859623
2012-08-07,30100.48577464251
2012-08-08,28438.971144706593
2012-08-09,27714.896704178333
2012-08-10,27325.429389163415
2012-08-13,29110.249806593434
2012-08-14,29072.38158105436
2012-08-15,29115.28744056649
2012-08-16,28778.920371026034
2012-08-17,29190.0448694418
2012-08-20,28251.858125596627
2012-08-21,26959.588087834418
2012-08-22,26563.93202954308
2012-08-23,26208.785395309795
2012-08-24,26986.61826162458
2012-08-27,25749.561984386048
2012-08-28,25836.953356271857
2012-08-29,25467.69517735159
2012-08-30,23879.743165269174
2012-08-31,22561.835868754133
2012-09-04,21072.369505733004
2012-09-05,20178.914507379595
2012-09-06,21204.414554896823
2012-09-07,21686.73589004329
2012-09-10,21585.03539991146
2012-09-11,21909.294471909816
2012-09-12,21454.910293639783
2012-09-13,23016.399249888316
2012-09-14,25422.915532882354
2012-09-17,24352.693204120762
2012-09-18,23019.008056297054
2012-09-19,20744.206075485505
2012-09-20,20176.826907978524
2012-09-21,21845.02957426617
2012-09-24,22204.06719742957
2012-09-25,18851.167777901865
2012-09-26,18670.34186371835
2012-09-27,21008.193858727158
2012-09-28,-2680.9083551566146
2012-10-01,-2670.2523227965576
2012-10-02,-1566.829027825821
2012-10-03,277.7966429738299
2012-10-04,2871.73174103575
2012-10-05,3965.7739851884107
2012-10-08,8467.725789489079
2012-10-09,6096.517401088451
2012-10-10,4172.279187962646
2012-10-11,3532.047592388699
2012-10-12,6055.462367795015
2012-10-15,2757.790724655395
2012-10-16,2090.628379153437
2012-10-17,379.3166372855776
2012-10-18,-1227.665161181052
2012-10-19,-2071.132880709949
2012-10-22,-2004.976779430377
2012-10-23,-1248.6137736538803
2012-10-24,-5469.58623733776
2012-10-25,-6267.80683416492
2012-10-26,-7356.956660084776
2012-10-31,-7209.436924949638
2012-11-01,-5408.227170549231
2012-11-02,-3651.866735978867
2012-11-05,-3737.9274079822644
2012-11-06,-2397.996692383851
2012-11-07,-2539.1321699962136
2012-11-08,-3946.0415690373775
2012-11-09,-2348.5699025798385
2012-11-12,-2813.6961372354854
2012-11-13,-5822.279753994793
2012-11-14,-4879.13899109597
2012-11-15,-4988.810439674475
2012-11-16,-6106.046456816024
2012-11-19,-4825.719034833513
2012-11-20,-4030.968872631085
2012-11-21,-4788.02955718711
2012-11-23,-3663.916759638989
2012-11-26,-5025.38471503013
2012-11-27,-4166.005154736005
2012-11-28,-4509.603397211336
2012-11-29,-6286.943255838705
2012-11-30,-9209.733145114893
2012-12-03,-9813.40995533693
2012-12-04,-8943.613410384016
2012-12-05,-8304.262587708829
2012-12-06,-7247.416616294795
2012-12-07,-3555.7555526647775
2012-12-10,-4924.945489731515
2012-12-11,-4727.7730068457895
2012-12-12,-4414.20682908484
2012-12-13,-1046.1328668207716
2012-12-14,-5374.232653923842
2012-12-17,-2861.6880762665824
2012-12-18,-804.9462301743479
2012-12-19,2630.081362127705
2012-12-20,2797.330362746943
2012-12-21,1086.2576072234224
2012-12-24,15164.904178412064
2012-12-26,14142.205867980068
2012-12-27,13777.745758030098
2012-12-28,13918.949682590508
2012-12-31,-7289.228236770374
2013-01-02,-7943.366900575085
2013-01-03,-8992.613787449023
2013-01-04,-8341.638698408322
2013-01-07,-11077.807072925658
2013-01-08,-12542.110865478404
2013-01-09,-13465.32833470899
2013-01-10,-11575.373810702702
2013-01-11,-11159.39872798488
2013-01-14,-10441.001746401831
2013-01-15,-12400.900076586622
2013-01-16,-14176.51233096834
2013-01-17,-15862.55927367686
2013-01-18,-17028.330861962473
2013-01-22,-19023.657789708494
2013-01-23,-17410.877558565917
2013-01-24,-14750.152401232073
2013-01-25,-12050.840123882634
2013-01-28,-15177.640994702291
2013-01-29,-14251.810103321011
2013-01-30,-6043.876980713278
2013-01-31,-5631.764089959353
2013-02-01,-4943.51335639428
2013-02-04,-8142.990912605339
2013-02-05,-7551.298546527367
2013-02-06,-18142.746518712578
2013-02-07,-34266.49053509915
2013-02-08,-34543.85724394908
2013-02-11,-33505.80955766853
2013-02-12,-30442.56653672966
2013-02-13,-30761.101158395206
2013-02-14,-30580.390426517537
2013-02-15,-31549.13433027135
2013-02-19,-29789.627861509653
2013-02-20,-28334.14867122147
2013-02-21,-29399.79145898165
2013-02-22,-30323.040065595706
2013-02-25,-33908.56752818913
2013-02-26,-30906.989603653987
2013-02-27,-28121.625391996145
2013-02-28,-34862.17772258831
2013-03-01,-28933.638178302877
2013-03-04,-38178.977504731665
2013-03-05,-31993.872530477078
2013-03-06,-38064.18827614869
2013-03-07,-34912.20388794897
2013-03-08,-34560.008081475695
2013-03-11,-35010.767458516886
2013-03-12,-36294.916244734835
2013-03-13,-42814.738138318935
2013-03-14,-40300.46810291172
2013-03-15,7279.213166313639
2013-03-18,8789.150678010003
2013-03-19,6404.280978024952
2013-03-20,4332.032029905138
2013-03-21,5123.520258074845
2013-03-22,5467.312500373868
2013-03-25,4632.138354364404
2013-03-26,4299.305827247299
2013-03-27,5009.114421183156
2013-03-28,-13845.20668576128
2013-04-01,-15258.6150957356
2013-04-02,-17745.98768272248
2013-04-03,-17162.079788584364
2013-04-04,-17445.29236570708
2013-04-05,-16183.023566911492
2013-04-08,-16907.591268688207
2013-04-09,-19382.40803747553
2013-04-10,-20457.415137982374
2013-04-11,-19821.36539101982
2013-04-12,-19202.15183714962
2013-04-15,-18959.478255567825
2013-04-16,-19269.16712087758
2013-04-17,-25563.849281308256
2013-04-18,-23547.33218578936
2013-04-19,-25165.27215789986
2013-04-22,-28012.94061940808
2013-04-23,-28411.25071008652
2013-04-24,-26756.811160149955
2013-04-25,-27090.441522775538
2013-04-26,-22020.109780689076
2013-04-29,-18613.08092527352
2013-04-30,-15639.49588937225
2013-05-01,-13652.841445932907
2013-05-02,-17657.593942104082
2013-05-03,-15813.407181521135
2013-05-06,-15039.815863625947
2013-05-07,-10684.454189858821
2013-05-08,-9549.670371549262
2013-05-09,-6672.552150133997
2013-05-10,-9918.518508495588
2013-05-13,-14296.170629498432
2013-05-14,-18823.522617812967
2013-05-15,-16923.03492759273
2013-05-16,-17006.416182097397
2013-05-17,-16615.967155546707
2013-05-20,-12798.990355215268
2013-05-21,-11896.846759629
2013-05-22,-13673.89056546954
2013-05-23,-14786.66131259856
2013-05-24,-16374.995381257278
2013-05-28,-17014.607724942005
2013-05-29,-20353.80646488932
2013-05-30,-23218.153012780007
2013-05-31,-24901.541973170155
2013-06-03,-15907.627974123607
2013-06-04,-15594.420434032232
2013-06-05,-11883.671717272708
2013-06-06,-14229.258615538813
2013-06-07,-15294.467422678397
2013-06-10,-11803.611582075784
2013-06-11,-12122.073661354909
2013-06-12,-11446.717762533444
2013-06-13,-12385.426706263068
2013-06-14,-11295.810711947503
2013-06-17,-11140.136058283839
2013-06-18,-10636.162544719526
2013-06-19,-12553.637438160193
2013-06-20,-7490.391569232408
2013-06-21,-12625.724456175449
2013-06-24,-13569.298836859438
2013-06-25,-14119.591719817647
2013-06-26,-14158.368126376532
2013-06-27,-14821.783270113156
2013-06-28,-35812.75687639044
2013-07-01,-35745.449893915866
2013-07-02,-35287.918657191025
2013-07-03,-34746.85250652979
2013-07-05,-29893.180635215496
2013-07-08,-23203.753661376337
2013-07-09,-21566.681314680493
2013-07-10,-24603.50591896272
2013-07-11,-24553.340066552977
2013-07-12,-27135.80163805629
2013-07-15,-30433.63086451961
2013-07-16,-31380.62108524413
2013-07-17,-32806.60437924511
2013-07-18,-32708.918334642876
2013-07-19,-31459.011542140623
2013-07-22,-31998.100628587068
2013-07-23,-32344.709432136413
2013-07-24,-33097.93937858996
2013-07-25,-33180.686104644046
2013-07-26,-32325.942613387873
2013-07-29,-30846.09894477921
2013-07-30,-34399.443485572905
2013-07-31,-34162.74013814167
2013-08-01,-31674.527854880696
2013-08-02,-29570.05538470202
2013-08-05,-22875.837457533635
2013-08-06,-23494.75865086187
2013-08-07,-20726.234372618128
2013-08-08,-21098.710147962673
2013-08-09,-19779.201404500185
2013-08-12,-17415.05722997502
2013-08-13,-18509.070304042354
2013-08-14,-19627.298789836088
2013-08-15,-16308.063194319795
2013-08-16,-17510.37977257966
2013-08-19,-17106.605251395216
2013-08-20,-23440.746106853083
2013-08-21,-32612.075565482126
2013-08-22,-31433.045586665612
2013-08-23,-35397.18169728694
2013-08-26,-35062.081061520425
2013-08-27,-30737.36782683048
2013-08-28,-32624.10933970567
2013-08-29,-31203.237049783114
2013-08-30,-29754.17911098308
2013-09-03,-28955.937579564517
2013-09-04,-26343.092406500582
2013-09-05,-28067.676171440762
2013-09-06,-28145.177493685187
2013-09-09,-29286.389873581968
2013-09-10,-29920.938227088598
2013-09-11,-28451.257051222346
2013-09-12,-27770.124086089185
2013-09-13,-29145.409272734963
2013-09-16,-29764.115816995123
2013-09-17,-31234.775888361342
2013-09-18,-31280.10066310322
2013-09-19,-32156.311822841148
2013-09-20,-31499.79275444505
2013-09-23,-33655.77222019117
2013-09-24,-32377.227094496688
2013-09-25,-27943.318019416445
2013-09-26,-27330.644845786053
2013-09-27,-20629.41355582219
2013-09-30,-30268.764192635164
2013-10-01,-28518.400341829547
2013-10-02,-17094.94138346892
2013-10-03,-16424.742171177917
2013-10-04,-16593.440077414765
2013-10-07,-16627.84803575369
2013-10-08,-12718.01875002234
2013-10-09,-15001.801479087953
2013-10-10,-14071.72185018762
2013-10-11,-6866.051617582081
2013-10-14,-2844.853957011961
2013-10-15,-4383.175044430507
2013-10-16,-8031.867882168866
2013-10-17,-14500.730609647959
2013-10-18,-10622.815957184066
2013-10-21,-5614.934595129205
2013-10-22,-9828.890219512905
2013-10-23,-7253.562084532794
2013-10-24,-7641.646898124294
2013-10-25,-6537.13893966988
2013-10-28,-4387.561809063816
2013-10-29,-3205.9719103630778
2013-10-30,1586.660943539784
2013-10-31,-2889.7235967539164
2013-11-01,-5961.381028011921
2013-11-04,-4938.745680488675
2013-11-05,-6935.477451061175
2013-11-06,4272.46035755788
2013-11-07,4785.781554341593
2013-11-08,4175.221988261619
2013-11-11,1923.2973381677439
2013-11-12,640.3985094723903
2013-11-13,2384.5166316088435
2013-11-14,3754.94973036024
2013-11-15,-1444.3744190371654
2013-11-18,-3597.379213895503
2013-11-19,-5258.576334546626
2013-11-20,-7029.580418216166
2013-11-21,-6575.040879371576
2013-11-22,-5988.0728125678
2013-11-25,-8539.562663250836
2013-11-26,-9147.668197928317
2013-11-27,-9403.684405808483
2013-11-29,-16939.13366759564
2013-12-02,-13746.110298684129
2013-12-03,-12581.610213230379
2013-12-04,-9547.173191712718
2013-12-05,-5164.065671625547
2013-12-06,-11655.619663518955
2013-12-09,-14177.656812655157
2013-12-10,-13439.655701962809
2013-12-11,-12020.154804589736
2013-12-12,-13591.521879681299
2013-12-13,-13740.866339120854
2013-12-16,-15169.501861469922
2013-12-17,-12827.707288696474
2013-12-18,-14771.809788563405
2013-12-19,-6782.740111171079
2013-12-20,-5338.180807901081
2013-12-23,-9251.019638897254
2013-12-24,-13588.983484096752
2013-12-26,-8095.773493909859
2013-12-27,-8779.52219090458
2013-12-30,-11625.012259291834
2013-12-31,-21818.52082428649
2014-01-02,-25764.58034379402
2014-01-03,-24275.841369723683
2014-01-06,-16929.520199663617
2014-01-07,-19775.00464827394
2014-01-08,-20245.03994386828
2014-01-09,-21060.80187247647
2014-01-10,-24600.43886477346
2014-01-13,-28680.945022558066
2014-01-14,-19271.087132348955
2014-01-15,-23374.337489331505
2014-01-16,-14472.334750751717
2014-01-17,-16556.62944187822
2014-01-21,-14621.413093167517
2014-01-22,-14195.375203339223
2014-01-23,-15004.124460105828
2014-01-24,-17315.763800766857
2014-01-27,-21244.992937672287
2014-01-28,-24536.503654082044
2014-01-29,-31963.193153169326
2014-01-30,-31569.330663711648
2014-01-31,-35562.355826013896
2014-02-03,-40215.12883798481
2014-02-04,-35631.95403427088
2014-02-05,-32644.131888611053
2014-02-06,-30302.474738319754
2014-02-07,-27781.177920844493
2014-02-10,-33650.367257649705
2014-02-11,-33801.92844799724
2014-02-12,-29647.591882494307
2014-02-13,-29009.998663241175
2014-02-14,-31503.17395987123
2014-02-18,-31913.989986255678
2014-02-19,-30892.40294849784
2014-02-20,-25850.555169867017
2014-02-21,-19143.030406440084
2014-02-24,-19393.656703643384
2014-02-25,-20147.532326367393
2014-02-26,-20906.210170802136
2014-02-27,-21990.745077066575
2014-02-28,-18694.69313468327
2014-03-03,-17869.28253700667
2014-03-04,-17658.361074747227
2014-03-05,-13173.47859147287
2014-03-06,-10222.8863444913
2014-03-07,-10498.45242993941
2014-03-10,-11062.024681544644
2014-03-11,-16557.987490793937
2014-03-12,-19104.627133949514
2014-03-13,-17150.600585667562
2014-03-14,-17417.338729904222
2014-03-17,-15382.503640352195
2014-03-18,-17807.31576639945
2014-03-19,-18923.620717076643
2014-03-20,-19488.544979383514
2014-03-21,-9283.375470834973
2014-03-24,-7458.6030621175305
2014-03-25,-3243.3552467037225
2014-03-26,-2235.125352692936
2014-03-27,-3663.544888759381
2014-03-28,-1568.82853980457
2014-03-31,-67543.79828832328
2014-04-01,-71264.6275070638
2014-04-02,-75320.68044588184
2014-04-03,-72588.2163743155
2014-04-04,-71648.91806702182
2014-04-07,-72051.15153014602
2014-04-08,-69663.52399498427
2014-04-09,-72546.42794890498
2014-04-10,-67817.84083928441
2014-04-11,-69703.5557569607
2014-04-14,-76334.36979722438
2014-04-15,-73517.92070252832
2014-04-16,-74516.35171852255
2014-04-17,-73349.65917835679
2014-04-21,-74113.99883755042
2014-04-22,-77632.45670416513
2014-04-23,-78560.61851931151
2014-04-24,-78513.29701707052
2014-04-25,-77502.1450957364
2014-04-28,-78047.5838674609
2014-04-29,-77534.58192771967
2014-04-30,-77720.84039805419
2014-05-01,-77553.87003564814
2014-05-02,-76524.57565134729
2014-05-05,-78174.6460456434
2014-05-06,-76509.37978913948
2014-05-07,-75914.14684778287
2014-05-08,-73213.37074721484
2014-05-09,-75847.7077869859
2014-05-12,-79272.37906391505
2014-05-13,-82000.17781180111
2014-05-14,-78246.80658620653
2014-05-15,-76147.08786699745
2014-05-16,-74891.76732634107
2014-05-19,-77065.21181445385
2014-05-20,-75620.98975573317
2014-05-21,-75360.84653659399
2014-05-22,-77968.90074501612
2014-05-23,-79690.64163946582
2014-05-27,-85273.01066630745
2014-05-28,-89149.76697455396
2014-05-29,-90430.72814705111
2014-05-30,-88053.77672821275
2014-06-02,-87956.13088094692
2014-06-03,-86427.1950113613
2014-06-04,-85796.28751381618
2014-06-05,-88415.05676544557
2014-06-06,-89751.74620315158
2014-06-09,-88848.2691724576
2014-06-10,-90675.61054352409
2014-06-11,-89273.34502907656
2014-06-12,-90827.40559222875
2014-06-13,-87592.84912847202
2014-06-16,-92578.78696482183
2014-06-17,-94336.98380312
2014-06-18,-95197.19474948772
2014-06-19,-95374.96795242418
2014-06-20,-94061.75702472232
2014-06-23,-97216.67465667613
2014-06-24,-95637.73584671681
2014-06-25,-96739.6928781834
2014-06-26,-93942.5294959694
2014-06-27,-95585.49013656603
2014-06-30,-110968.86174213307
2014-07-01,-112277.55396518525
2014-07-02,-111721.87361195413
2014-07-03,-111860.27071678572
2014-07-07,-103379.74882696575
2014-07-08,-100199.45843296111
2014-07-09,-103094.41141717028
2014-07-10,-103300.4694136635
2014-07-11,-104406.31791210981
2014-07-14,-104913.17192365896
2014-07-15,-99063.75321604393
2014-07-16,-102295.5377186778
2014-07-17,-98217.23256232397
2014-07-18,-100305.68198248169
2014-07-21,-102162.73614432497
2014-07-22,-103588.18685433254
2014-07-23,-103132.48156474736
2014-07-24,-103658.23975141061
2014-07-25,-103613.34268816203
2014-07-28,-108339.67097451711
2014-07-29,-107456.43003504755
2014-07-30,-106518.51975291062
2014-07-31,-100278.061597645
2014-08-01,-89541.86987074345
2014-08-04,-92799.10118337115
2014-08-05,-97125.75546765556
2014-08-06,-91138.2006867041
